matcode,title,ref,au,safstk,reorder,ar,desk,ordcst,eoq,lt,safty,auamt,spare,gr,nm,pstock,ind,nsaftystk,specno,matgroup,section,group_b,group_c,group_a,abc,reordqty,unitrate,dwgno
401483,MACHINED BEARING HUB                         ,"2510, 2810                          ",NO,,,,     ,0,,0,0,,0,,,,0,,          ,Sub Assembly        ,Machine Shop             ,,,,,,,
401484,MACHINED BEARING HUB                         ,"3160, 3560                          ",NO,,,,     ,0,,0,0,,0,,,,0,,          ,Sub Assembly        ,Machine Shop             ,,,,,,,
401485,MACHINED BEARING HUB                         ,SPART                               ,NO,,,,     ,0,,0,0,,0,,,,0,,          ,Sub Assembly        ,Machine Shop             ,,,,,,,
401491,DSD RING                                     ,2015                                ,NO,,,,     ,0,,0,0,,0,,,,0,,          ,Sub Assembly        ,Machine Shop             ,,,,,,,
401492,DSD RING                                     ,"SL225, 2510, 2810                   ",NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401493,DSD RING                                     ,"3160, 3560                          ",NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401494,DSD RING                                     ,4010                                ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401501,MACHINED STATOR                              ,15 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401502,MACHINED STATOR                              ,20 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401503,MACHINED STATOR                              ,25 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401504,MACHINED STATOR                              ,32.5 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401505,MACHINED STATOR                              ,35 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401506,MACHINED STATOR                              ,45 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401507,MACHINED STATOR                              ,56 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401508,MACHINED STATOR                              ,63 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401509,MACHINED STATOR                              ,75 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401510,MACHINED STATOR                              ,83 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401511,MACHINED STATOR                              ,90 kVA                              ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401512,MACHINED STATOR                              ,110 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401513,MACHINED STATOR                              ,125 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401514,MACHINED STATOR                              ,140 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401515,MACHINED STATOR                              ,160 KVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401516,MACHINED STATOR                              ,180 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401517,MACHINED STATOR                              ,210 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401518,MACHINED STATOR                              ,250 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401519,MACHINED STATOR - DB                         ,320 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401520,MACHINED STATOR - SB                         ,320 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401521,MACHINED STATOR - DB                         ,360 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401522,MACHINED STATOR - SB                         ,360 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401523,MACHINED STATOR - DB                         ,400 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401524,MACHINED STATOR - SB                         ,400 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401525,MACHINED STATOR - DB                         ,450 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401526,MACHINED STATOR - SB                         ,450 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401527,MACHINED STATOR - DB                         ,500 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401528,MACHINED STATOR - SB                         ,500 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401529,MACHINED STATOR - DB                         ,570 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401530,MACHINED STATOR - SB                         ,570 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401531,MACHINED STATOR - DB                         ,640 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401532,MACHINED STATOR - SB                         ,640 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401533,MACHINED STATOR - DB                         ,800 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401534,MACHINED STATOR - SB                         ,800 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401535,MACHINED STATOR - DB                         ,900 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401536,MACHINED STATOR - SB                         ,900 kVA                             ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401537,MACHINED STATOR - DB                         ,1000 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401538,MACHINED STATOR - SB                         ,1000 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401539,MACHINED STATOR - DB                         ,1050 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401540,MACHINED STATOR - SB                         ,1050 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401541,MACHINED STATOR - DB                         ,1300 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401542,MACHINED STATOR - SB                         ,1300 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401543,MACHINED STATOR - DB                         ,1500 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401544,MACHINED STATOR - SB                         ,1500 kVA                            ,NO,,,,     ,0,,0,0,,0,,,,0,,,Sub Assembly        ,Machine Shop             ,,,,,,,
401545,MACHINED STATOR                              ,SPART                               ,NO,,,,     ,0,,0,0,,0,,,,0,,          ,Sub Assembly        ,Machine Shop             ,,,,,,,
100063,50 KVA DG SET AS PER ATTACHED                ,SCOPE OF SUPPLY                     ,NO,,,,H    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,A ,,550000,
402002,READY FOR DESPATCH - 500 KVA                 ,POWER CAR WITH ENGINE               ,NO,,,,     ,0,,0,0,,0,,,,0,,          ,Sub Assembly        ,Despatch                 ,,,,,,,
402003,READY FOR DESPATCH - 500 KVA                 ,POWER CAR WITHOUT ENGINE            ,NO,,,,     ,0,,0,0,,0,,,,0,,          ,Sub Assembly        ,Despatch                 ,,,,A ,,,
520000,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 10                             ,NO,333.333,666.667,2000,     ,1500,2538,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520001,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 12                             ,NO,583.333,1166.667,3500,     ,0,5341,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,3000,,
520002,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 8                              ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520003,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 16                             ,NO,283.333,566.667,1700,     ,1500,4708,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520004,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 20                             ,NO,266.667,533.333,1600,     ,1500,2498,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520005,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 25                             ,NO,166.667,333.333,1000,     ,1500,1775,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520007,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 70                             ,NO,33.333,66.667,200,     ,1500,504,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520008,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 85                             ,NO,0,0,0,     ,1500,0,2,2,0,0,520 ,N,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520009,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M4 X 50                             ,NO,,,,     ,0,,2,2,,0,,,,0,,S20001 R1 ,Production          ,                         ,,,,X ,,3,
520010,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M5 X 16                             ,NO,23.333,46.667,140,     ,1500,0,2,2,0,0,520 ,N,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520011,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M5 X 20                             ,NO,108.333,216.667,650,     ,1500,5279,2,2,0,900,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520012,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M5 X 40                             ,NO,0.333,0.667,2,     ,1500,0,2,2,0,0,520 ,N,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520020,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 X 10                             ,NO,383.333,766.667,2300,     ,1500,5264,2,2,0,900,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520021,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 X 12                             ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520022,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 X 16                             ,NO,316.667,633.333,1900,     ,1500,1510,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520023,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 X 20                             ,NO,3000,6000,18000,     ,1500,10904,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,10000,,
520024,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 X 25                             ,NO,2000,4000,12000,     ,1500,8036,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,10000,,
520025,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 X 30                             ,NO,78.333,156.667,470,     ,1500,396,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520026,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 X 35                             ,NO,116.667,233.333,700,     ,1500,2565,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520028,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 x 60                             ,NO,300,600,1800,     ,1500,2273,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520029,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 x 70                             ,NO,6.333,12.667,38,     ,1500,0,2,2,0,0,520 ,N,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520030,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M6 x 90                             ,NO,6.667,13.333,40,     ,1500,1950,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520032,ZN.PASS.H.T.HEX.HEAD BOLT                    ,M6 X 110                            ,NO,0,0,0,     ,0,,2,2,,0,,,,0,,S20001 R1 ,Production          ,                         ,Fastners                      ,Hex Head                      ,Steel                         ,C ,0,,
520035,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 x 10                             ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520036,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 12                             ,NO,16,32,96,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520038,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 16                             ,NO,146.667,293.333,880,     ,0,5996,2,2,0,750,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520039,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 18                             ,NO,38.333,76.667,230,     ,1500,0,2,2,0,0,520 ,N,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520040,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 20                             ,NO,833.333,1666.667,5000,     ,1500,7132,2,2,0,1500,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,5000,,
903666,BLDC FAN REGULATOR TYPE                      ,24 W 230V AC& 12 V DC 50HZ          ,NO,,,,A    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,A ,,,
520042,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 30                             ,NO,400,800,2400,     ,1500,2806,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520043,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 35                             ,NO,350,700,2100,     ,1500,1616,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520044,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 40                             ,NO,300,600,1800,     ,1500,2108,2,2,0,750,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,2000,,
520045,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 45                             ,NO,53.333,106.667,320,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520046,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 50                             ,NO,33.333,66.667,200,     ,1500,1048,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520047,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 55                             ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520048,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 60                             ,NO,60,120,360,     ,1500,660,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520049,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 65                             ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520051,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 75                             ,NO,128.333,256.667,770,     ,1500,911,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520052,ZN.PASS.H.T.HEX.HEAD BOLT                    ,M8 X 90                             ,NO,0,0,0,     ,1500,0,2,2,0,0,520 ,N,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520055,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 12                            ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
901688,Terminal Strip 2.5 Sq.mm Gray                ,                                    ,No,,,,     ,0,,0,0,,0,,,,0,,          ,Consumable          ,,,,,,,,
520056,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 14                            ,NO,20,40,120,     ,1500,410,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520058,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 16                            ,NO,45,90,270,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520059,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 20                            ,NO,233.333,466.667,1400,     ,1500,3029,2,2,0,1500,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
903698,DIESEL ENGINE FORKLIFT TRUCK                 ,AS PER ATTACHED ANNEXURE            ,NO,,,,A    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,A ,,0,
520060,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 25                            ,NO,250,500,1500,     ,1500,3095,2,2,0,3750,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520061,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 30                            ,NO,250,500,1500,     ,1500,3025,2,2,0,1500,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520062,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 35                            ,NO,983.333,1966.667,5900,     ,1500,4341,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,4000,,
520063,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 40                            ,NO,138.333,276.667,830,     ,1500,2165,2,2,0,750,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520064,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 45                            ,NO,71.667,143.333,430,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520065,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 70                            ,NO,103.333,206.667,620,     ,0,659,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,1000,,
520075,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M10 X 100                           ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520081,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 16                            ,NO,48.333,96.667,290,     ,1500,1609,2,2,0,600,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520082,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 20                            ,NO,45,90,270,     ,1500,1863,2,2,0,600,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520083,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 25                            ,NO,91.667,183.333,550,     ,1500,806,2,2,0,250,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520084,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 30                            ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520085,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 35                            ,NO,45,90,270,     ,1500,300,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520086,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 40                            ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520087,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 45                            ,NO,12.833,25.667,77,     ,1500,0,2,2,0,0,520 ,N,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,500,,
520088,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 50                            ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520090,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 60                            ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520091,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M12 X 65                            ,NO,51.667,103.333,310,     ,1500,408,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,300,,
520092,H.T.HEX HEAD SCREW                           ,M20 X 55                            ,NO,0.117,0.233,0.7,     ,1500,21,2,2,0,1,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520093,ZN.PASS. H.T.HEX HEAD SCREW                  ,M20 X 70                            ,NO,1,2,6,     ,0,20,2,2,0,1,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520094,ZN.PASS. HT HEX.HEAD SCREW                   ,M20x80                              ,NO,0,0,0,     ,1500,0,2,2,0,0,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,50,,
520095,ZN.PASS. HT HEX.HEAD SCREW                   ,M24x65                              ,NO,0.117,0.233,0.7,     ,1500,0,2,2,0,0,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,C ,50,,
520096,ZN.PASS.H.T.HEX HEAD SCREW                   ,M16 X 75                            ,NO,0,0,0,     ,1500,0,2,2,0,0,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520401,LOCK WASHER    MB 15                         ,AD-11-2-144                         ,NO,0.45,0.9,2.7,     ,0,,2,2,,0,,,,0,,          ,Production          ,,,,,C ,0,,
520097,ZN.PASS.H.T.HEX HEAD BOLT                    ,M20X75/45                           ,NO,0,0,0,     ,1500,0,2,2,0,0,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520105,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M14 X 50                            ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520107,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M14 X 60                            ,NO,0,0,0,     ,1500,0,2,2,0,0,520 , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520108,ZN.PASS.H.T.HEX.HEAD BOLT                    ,M14 X 65                            ,NO,2.667,5.333,16,     ,1500,0,2,2,0,0,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520109,ZN.PASS.H.T.HEX.HEAD BOLT                    ,M14 X 45                            ,NO,1.333,2.667,8,     ,1500,0,2,2,0,0,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520110,ZN.PASS.CIRCULAR HEAD SCREW                  ,M4 X 6                              ,NO,36.667,73.333,220,     ,1500,0,2,2,0,0,520 ,N,0,0,0,          ,Production          ,,Fastners                      ,Slotted Round Head            ,Steel                         ,X ,0,,
520111,ZN.PASS.CIRCULAR HEAD SCREW                  ,M4 X 8                              ,NO,2.167,4.333,13,     ,1500,0,2,2,0,0,520 ,N,0,0,0,          ,Production          ,,Fastners                      ,Slotted Round Head            ,Steel                         ,X ,0,,
520112,ZN.PASS H.T.HEX HEAD BOLT                    ,M14 X 90/45                         ,NO,4.167,8.333,25,     ,1500,0,2,2,0,0,    , ,0,0,0,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
520113,ZN.PASS H.T.HEX HEAD BOLT                    ,M12 X35                             ,NO,0,0,0,     ,0,,2,2,,0,,,,0,,S20001 R1 ,Production          ,,Fastners                      ,Hex Head                      ,Steel                         ,X ,0,,
